Source;Target;Weight
carrot;r_1775;-1
fishing_rod;r_1775;-1
r_1775;carrot_on_a_stick;1
tnt;r_1776;-1
minecart;r_1776;-1
r_1776;tnt_minecart;1
redstone_torch;r_1777;-1
iron_ingot;r_1777;-6
stick;r_1777;-2
r_1777;activator_rail;6
hopper;r_1778;-1
minecart;r_1778;-1
r_1778;hopper_minecart;1
oak_planks;r_1779;-5
wooden_shovel;r_1779;-1
r_1779;oak_boat;1
spruce_planks;r_1780;-5
wooden_shovel;r_1780;-1
r_1780;spruce_boat;1
birch_planks;r_1781;-5
wooden_shovel;r_1781;-1
r_1781;birch_boat;1
jungle_planks;r_1782;-5
wooden_shovel;r_1782;-1
r_1782;jungle_boat;1
acacia_planks;r_1783;-5
wooden_shovel;r_1783;-1
r_1783;acacia_boat;1
dark_oak_planks;r_1784;-5
wooden_shovel;r_1784;-1
r_1784;dark_oak_boat;1
iron_ingot;r_1785;-6
stick;r_1785;-1
r_1785;rail;16
chest;r_1786;-1
minecart;r_1786;-1
r_1786;chest_minecart;1
gold_ingot;r_1787;-6
stick;r_1787;-1
redstone;r_1787;-1
r_1787;golden_rail;6
stone_pressure_plate;r_1788;-1
iron_ingot;r_1788;-6
redstone;r_1788;-1
r_1788;ice;6
furnace;r_1789;-1
minecart;r_1789;-1
r_1789;furnace_minecart;1
warped_fungus;r_1790;-1
fishing_rod;r_1790;-1
r_1790;warped_fungus_on_a_stick;1
iron_ingot;r_1791;-5
r_1791;minecart;1
carrot;r_1792;-1
gold_nugget;r_1792;-8
r_1792;golden_carrot;1
wheat;r_1793;-3
milk_bucket;r_1793;-3
egg;r_1793;-1
sugar;r_1793;-2
r_1793;cake;1
beetroot;r_1794;-6
bowl;r_1794;-1
r_1794;beetroot_soup;1
dried_kelp_block;r_1795;-1
r_1795;dried_kelp;9
honey_block;r_1796;-1
glass_bottle;r_1796;-4
r_1796;honey_bottle;4
brown_mushroom;r_1797;-1
carrot;r_1797;-1
baked_potato;r_1797;-1
cooked_rabbit;r_1797;-1
bowl;r_1797;-1
r_1797;rabbit_stew;1
red_mushroom;r_1798;-1
carrot;r_1798;-1
baked_potato;r_1798;-1
cooked_rabbit;r_1798;-1
bowl;r_1798;-1
r_1798;rabbit_stew;1
wheat;r_1799;-3
r_1799;bread;1
brown_mushroom;r_1800;-1
bowl;r_1800;-1
r_1800;mushroom_stew;1
red_mushroom;r_1801;-1
bowl;r_1801;-1
r_1801;mushroom_stew;1
wheat;r_1802;-2
cocoa_beans;r_1802;-1
r_1802;cookie;8
yellow_flower;r_1803;-1
brown_mushroom;r_1803;-1
bowl;r_1803;-1
r_1803;suspicious_stew;1
poppy;r_1804;-1
brown_mushroom;r_1804;-1
bowl;r_1804;-1
r_1804;suspicious_stew;1
blue_orchid;r_1805;-1
brown_mushroom;r_1805;-1
bowl;r_1805;-1
r_1805;suspicious_stew;1
allium;r_1806;-1
brown_mushroom;r_1806;-1
bowl;r_1806;-1
r_1806;suspicious_stew;1
azure_bluet;r_1807;-1
brown_mushroom;r_1807;-1
bowl;r_1807;-1
r_1807;suspicious_stew;1
red_tulip;r_1808;-1
brown_mushroom;r_1808;-1
bowl;r_1808;-1
r_1808;suspicious_stew;1
orange_tulip;r_1809;-1
brown_mushroom;r_1809;-1
bowl;r_1809;-1
r_1809;suspicious_stew;1
white_tulip;r_1810;-1
brown_mushroom;r_1810;-1
bowl;r_1810;-1
r_1810;suspicious_stew;1
pink_tulip;r_1811;-1
brown_mushroom;r_1811;-1
bowl;r_1811;-1
r_1811;suspicious_stew;1
oxeye_daisy;r_1812;-1
brown_mushroom;r_1812;-1
bowl;r_1812;-1
r_1812;suspicious_stew;1
cornflower;r_1813;-1
brown_mushroom;r_1813;-1
bowl;r_1813;-1
r_1813;suspicious_stew;1
lily_of_the_valley;r_1814;-1
brown_mushroom;r_1814;-1
bowl;r_1814;-1
r_1814;suspicious_stew;1
brown_mushroom;r_1815;-1
wither_rose;r_1815;-1
bowl;r_1815;-1
r_1815;suspicious_stew;1
yellow_flower;r_1816;-1
red_mushroom;r_1816;-1
bowl;r_1816;-1
r_1816;suspicious_stew;1
poppy;r_1817;-1
red_mushroom;r_1817;-1
bowl;r_1817;-1
r_1817;suspicious_stew;1
blue_orchid;r_1818;-1
red_mushroom;r_1818;-1
bowl;r_1818;-1
r_1818;suspicious_stew;1
allium;r_1819;-1
red_mushroom;r_1819;-1
bowl;r_1819;-1
r_1819;suspicious_stew;1
azure_bluet;r_1820;-1
red_mushroom;r_1820;-1
bowl;r_1820;-1
r_1820;suspicious_stew;1
red_tulip;r_1821;-1
red_mushroom;r_1821;-1
bowl;r_1821;-1
r_1821;suspicious_stew;1
orange_tulip;r_1822;-1
red_mushroom;r_1822;-1
bowl;r_1822;-1
r_1822;suspicious_stew;1
white_tulip;r_1823;-1
red_mushroom;r_1823;-1
bowl;r_1823;-1
r_1823;suspicious_stew;1
pink_tulip;r_1824;-1
red_mushroom;r_1824;-1
bowl;r_1824;-1
r_1824;suspicious_stew;1
oxeye_daisy;r_1825;-1
red_mushroom;r_1825;-1
bowl;r_1825;-1
r_1825;suspicious_stew;1
cornflower;r_1826;-1
red_mushroom;r_1826;-1
bowl;r_1826;-1
r_1826;suspicious_stew;1
lily_of_the_valley;r_1827;-1
red_mushroom;r_1827;-1
bowl;r_1827;-1
r_1827;suspicious_stew;1
red_mushroom;r_1828;-1
wither_rose;r_1828;-1
bowl;r_1828;-1
r_1828;suspicious_stew;1
apple;r_1829;-1
gold_ingot;r_1829;-8
r_1829;golden_apple;1
pumpkin;r_1830;-1
egg;r_1830;-1
sugar;r_1830;-1
r_1830;pumpkin_pie;1
iron_ingot;r_1831;-1
flint;r_1831;-1
r_1831;flint_and_steel;1
diamond;r_1832;-2
stick;r_1832;-2
r_1832;diamond_hoe;1
iron_ingot;r_1833;-2
stick;r_1833;-2
r_1833;iron_hoe;1
gold_ingot;r_1834;-2
stick;r_1834;-2
r_1834;golden_hoe;1
oak_planks;r_1835;-2
stick;r_1835;-2
r_1835;wooden_hoe;1
spruce_planks;r_1836;-2
stick;r_1836;-2
r_1836;wooden_hoe;1
birch_planks;r_1837;-2
stick;r_1837;-2
r_1837;wooden_hoe;1
jungle_planks;r_1838;-2
stick;r_1838;-2
r_1838;wooden_hoe;1
acacia_planks;r_1839;-2
stick;r_1839;-2
r_1839;wooden_hoe;1
dark_oak_planks;r_1840;-2
stick;r_1840;-2
r_1840;wooden_hoe;1
crimson_planks;r_1841;-2
stick;r_1841;-2
r_1841;wooden_hoe;1
warped_planks;r_1842;-2
stick;r_1842;-2
r_1842;wooden_hoe;1
cobblestone;r_1843;-2
stick;r_1843;-2
r_1843;stone_hoe;1
blackstone;r_1844;-2
stick;r_1844;-2
r_1844;stone_hoe;1
cobbled_deepslate;r_1845;-2
stick;r_1845;-2
r_1845;stone_hoe;1
diamond;r_1846;-3
stick;r_1846;-2
r_1846;diamond_axe;1
iron_ingot;r_1847;-3
stick;r_1847;-2
r_1847;iron_axe;1
gold_ingot;r_1848;-3
stick;r_1848;-2
r_1848;golden_axe;1
cobblestone;r_1849;-3
stick;r_1849;-2
r_1849;stone_axe;1
blackstone;r_1850;-3
stick;r_1850;-2
r_1850;stone_axe;1
cobbled_deepslate;r_1851;-3
stick;r_1851;-2
r_1851;stone_axe;1
diamond;r_1852;-1
stick;r_1852;-2
r_1852;diamond_shovel;1
iron_ingot;r_1853;-1
stick;r_1853;-2
r_1853;iron_shovel;1
gold_ingot;r_1854;-1
stick;r_1854;-2
r_1854;golden_shovel;1
oak_planks;r_1855;-1
stick;r_1855;-2
r_1855;wooden_shovel;1
spruce_planks;r_1856;-1
stick;r_1856;-2
r_1856;wooden_shovel;1
birch_planks;r_1857;-1
stick;r_1857;-2
r_1857;wooden_shovel;1
jungle_planks;r_1858;-1
stick;r_1858;-2
r_1858;wooden_shovel;1
acacia_planks;r_1859;-1
stick;r_1859;-2
r_1859;wooden_shovel;1
dark_oak_planks;r_1860;-1
stick;r_1860;-2
r_1860;wooden_shovel;1
crimson_planks;r_1861;-1
stick;r_1861;-2
r_1861;wooden_shovel;1
warped_planks;r_1862;-1
stick;r_1862;-2
r_1862;wooden_shovel;1
cobblestone;r_1863;-1
stick;r_1863;-2
r_1863;stone_shovel;1
blackstone;r_1864;-1
stick;r_1864;-2
r_1864;stone_shovel;1
cobbled_deepslate;r_1865;-1
stick;r_1865;-2
r_1865;stone_shovel;1
gold_ingot;r_1866;-4
redstone;r_1866;-1
r_1866;clock;1
string;r_1867;-4
slime_ball;r_1867;-1
r_1867;lead;2
stick;r_1868;-3
string;r_1868;-2
r_1868;fishing_rod;1
iron_ingot;r_1869;-4
redstone;r_1869;-1
r_1869;compass;1
iron_ingot;r_1870;-2
r_1870;shears;1
diamond;r_1871;-3
stick;r_1871;-2
r_1871;diamond_pickaxe;1
iron_ingot;r_1872;-3
stick;r_1872;-2
r_1872;iron_pickaxe;1
gold_ingot;r_1873;-3
stick;r_1873;-2
r_1873;golden_pickaxe;1
oak_planks;r_1874;-3
stick;r_1874;-2
r_1874;wooden_pickaxe;1
spruce_planks;r_1875;-3
stick;r_1875;-2
r_1875;wooden_pickaxe;1
birch_planks;r_1876;-3
stick;r_1876;-2
r_1876;wooden_pickaxe;1
jungle_planks;r_1877;-3
stick;r_1877;-2
r_1877;wooden_pickaxe;1
acacia_planks;r_1878;-3
stick;r_1878;-2
r_1878;wooden_pickaxe;1
dark_oak_planks;r_1879;-3
stick;r_1879;-2
r_1879;wooden_pickaxe;1
crimson_planks;r_1880;-3
stick;r_1880;-2
r_1880;wooden_pickaxe;1
warped_planks;r_1881;-3
stick;r_1881;-2
r_1881;wooden_pickaxe;1
cobblestone;r_1882;-3
stick;r_1882;-2
r_1882;stone_pickaxe;1
blackstone;r_1883;-3
stick;r_1883;-2
r_1883;stone_pickaxe;1
cobbled_deepslate;r_1884;-3
stick;r_1884;-2
r_1884;stone_pickaxe;1
copper_ingot;r_1885;-2
amethyst_shard;r_1885;-1
r_1885;spyglass;1
stick;r_1886;-1
feather;r_1886;-1
flint;r_1886;-1
r_1886;arrow;4
arrow;r_1887;-8
night_vision_lingering_potion;r_1887;-1
r_1887;night_vision_arrow;8
arrow;r_1888;-8
invisibility_lingering_potion;r_1888;-1
r_1888;invisibility_arrow;8
arrow;r_1889;-8
leaping_lingering_potion;r_1889;-1
r_1889;leaping_arrow;8
arrow;r_1890;-8
fire_resistance_lingering_potion;r_1890;-1
r_1890;fire_resistance_arrow;8
arrow;r_1891;-8
swiftness_lingering_potion;r_1891;-1
r_1891;swiftness_arrow;8
arrow;r_1892;-8
slowness_lingering_potion;r_1892;-1
r_1892;slowness_arrow;8
arrow;r_1893;-8
healing_lingering_potion;r_1893;-1
r_1893;healing_arrow;8
arrow;r_1894;-8
harming_lingering_potion;r_1894;-1
r_1894;harming_arrow;8
arrow;r_1895;-8
poison_lingering_potion;r_1895;-1
r_1895;poison_arrow;8
arrow;r_1896;-8
regeneration_lingering_potion;r_1896;-1
r_1896;regeneration_arrow;8
arrow;r_1897;-8
strength_lingering_potion;r_1897;-1
r_1897;strength_arrow;8
arrow;r_1898;-8
weakness_lingering_potion;r_1898;-1
r_1898;weakness_arrow;8
arrow;r_1899;-8
decay_lingering_potion;r_1899;-1
r_1899;decay_arrow;8
arrow;r_1900;-8
turtle_master_lingering_potion;r_1900;-1
r_1900;turtle_master_arrow;8
arrow;r_1901;-8
slow_falling_lingering_potion;r_1901;-1
r_1901;slow_falling_arrow;8
leather;r_1902;-4
r_1902;leather_boots;1
diamond;r_1903;-4
r_1903;diamond_boots;1
iron_ingot;r_1904;-4
r_1904;iron_boots;1
gold_ingot;r_1905;-4
r_1905;golden_boots;1
stick;r_1906;-3
string;r_1906;-3
r_1906;bow;1
diamond;r_1907;-8
r_1907;diamond_chestplate;1
iron_ingot;r_1908;-8
r_1908;iron_chestplate;1
gold_ingot;r_1909;-8
r_1909;golden_chestplate;1
leather;r_1910;-8
r_1910;leather_chestplate;1
tripwire_hook;r_1911;-1
iron_ingot;r_1911;-1
stick;r_1911;-3
string;r_1911;-2
r_1911;crossbow;1
diamond;r_1912;-5
r_1912;diamond_helmet;1
iron_ingot;r_1913;-5
r_1913;iron_helmet;1
gold_ingot;r_1914;-5
r_1914;golden_helmet;1
leather;r_1915;-5
r_1915;leather_helmet;1
scute;r_1916;-5
r_1916;turtle_helmet;1
diamond;r_1917;-7
r_1917;diamond_leggings;1
iron_ingot;r_1918;-7
r_1918;iron_leggings;1
gold_ingot;r_1919;-7
r_1919;golden_leggings;1
leather;r_1920;-7
r_1920;leather_leggings;1
oak_planks;r_1921;-6
iron_ingot;r_1921;-1
r_1921;shield;1
spruce_planks;r_1922;-6
iron_ingot;r_1922;-1
r_1922;shield;1
birch_planks;r_1923;-6
iron_ingot;r_1923;-1
r_1923;shield;1
jungle_planks;r_1924;-6
iron_ingot;r_1924;-1
r_1924;shield;1
acacia_planks;r_1925;-6
iron_ingot;r_1925;-1
r_1925;shield;1
dark_oak_planks;r_1926;-6
iron_ingot;r_1926;-1
r_1926;shield;1
crimson_planks;r_1927;-6
iron_ingot;r_1927;-1
r_1927;shield;1
warped_planks;r_1928;-6
iron_ingot;r_1928;-1
r_1928;shield;1
oak_planks;r_1929;-2
stick;r_1929;-1
r_1929;wooden_sword;1
spruce_planks;r_1930;-2
stick;r_1930;-1
r_1930;wooden_sword;1
birch_planks;r_1931;-2
stick;r_1931;-1
r_1931;wooden_sword;1
jungle_planks;r_1932;-2
stick;r_1932;-1
r_1932;wooden_sword;1
acacia_planks;r_1933;-2
stick;r_1933;-1
r_1933;wooden_sword;1
dark_oak_planks;r_1934;-2
stick;r_1934;-1
r_1934;wooden_sword;1
crimson_planks;r_1935;-2
stick;r_1935;-1
r_1935;wooden_sword;1
warped_planks;r_1936;-2
stick;r_1936;-1
r_1936;wooden_sword;1
diamond;r_1937;-2
stick;r_1937;-1
r_1937;diamond_sword;1
iron_ingot;r_1938;-2
stick;r_1938;-1
r_1938;iron_sword;1
gold_ingot;r_1939;-2
stick;r_1939;-1
r_1939;golden_sword;1
cobblestone;r_1940;-2
stick;r_1940;-1
r_1940;stone_sword;1
blackstone;r_1941;-2
stick;r_1941;-1
r_1941;stone_sword;1
cobbled_deepslate;r_1942;-2
stick;r_1942;-1
r_1942;stone_sword;1
glass;r_1943;-3
r_1943;glass_bottle;3
blaze_rod;r_1944;-1
r_1944;blaze_powder;2
melon_slice;r_1945;-1
gold_nugget;r_1945;-8
r_1945;glistering_melon_slice;1
slime_ball;r_1946;-1
blaze_powder;r_1946;-1
r_1946;magma_cream;1
brown_mushroom;r_1947;-1
spider_eye;r_1947;-1
sugar;r_1947;-1
r_1947;fermented_spider_eye;1
iron_ingot;r_1948;-7
r_1948;cauldron;1
cobblestone;r_1949;-3
blaze_rod;r_1949;-1
r_1949;brewing_stand;1
blackstone;r_1950;-3
blaze_rod;r_1950;-1
r_1950;brewing_stand;1
cobbled_deepslate;r_1951;-3
blaze_rod;r_1951;-1
r_1951;brewing_stand;1
melon_slice;r_1952;-1
r_1952;melon_seeds;1
pumpkin;r_1953;-1
r_1953;pumpkin_seeds;4
emerald_block;r_1954;-1
r_1954;emerald;9
iron_ingot;r_1955;-1
r_1955;iron_nugget;9
ink_sac;r_1956;-1
r_1956;black_dye;1
wither_rose;r_1957;-1
r_1957;black_dye;1
lapis_lazuli;r_1958;-1
r_1958;blue_dye;1
cornflower;r_1959;-1
r_1959;blue_dye;1
bone_meal;r_1960;-1
r_1960;white_dye;1
lily_of_the_valley;r_1961;-1
r_1961;white_dye;1
hay_block;r_1962;-1
r_1962;wheat;9
oak_planks;r_1963;-2
r_1963;stick;4
spruce_planks;r_1964;-2
r_1964;stick;4
birch_planks;r_1965;-2
r_1965;stick;4
jungle_planks;r_1966;-2
r_1966;stick;4
acacia_planks;r_1967;-2
r_1967;stick;4
dark_oak_planks;r_1968;-2
r_1968;stick;4
crimson_planks;r_1969;-2
r_1969;stick;4
warped_planks;r_1970;-2
r_1970;stick;4
bamboo;r_1971;-2
r_1971;stick;1
glass;r_1972;-5
nether_star;r_1972;-1
obsidian;r_1972;-3
r_1972;beacon;1
